year,fail,yearfail,LnFD,TBTA,TBEBITDA,CLCA,CLTL,TLTA,BETL,IESL,LnCA,LnTA,LnTAGDP,LABOR,TAGR,SLGR,NIGR,RETA,ROIC,EBITTA,EBITSL,EBITFC,EBITDATL,EBITDAFC,IBITSL,NITA,ROE,CASHTA,WCTA,QACL,CFOTA,CFOTB,CFOTL,GCFTB,SLTA,LnSLTA
113,0,1130,-0.964585101,-0.683329175,0.770406614,0.212383417,1.724158779,-1.697831712,1.932405035,-0.482915178,-0.982961928,-0.743909378,-0.796442295,-1.503530949,0.778004657,-0.510521323,-1.698502955,0.123413164,-0.187297261,-0.554826578,-0.347934162,-0.409663731,-0.46346611,-0.412149907,-0.251997173,-0.507048529,-0.126050297,-0.898345979,-0.548196815,-0.938582808,-0.57392902,-0.52117699,-0.665885265,0.391597225,-0.243916118,0.028457183
113,0,1130,1.940318359,1.691447968,0.785336289,-0.507920772,-1.394277291,1.073034814,-0.81350725,-0.082424447,2.00366109,2.024853435,2.033732396,0.895025474,-0.301274127,-0.752956867,-0.261124377,-0.079663877,-0.116403385,-0.144392819,-0.068540178,-0.351757205,-0.438193652,-0.370111541,0.088167101,0.050291532,0.210950761,-0.824786974,0.297463016,0.266839024,-0.213742675,-0.39190312,-0.346448064,0.013550958,-0.160758749,0.11706688
113,0,1130,1.151835676,-0.341933057,-0.181037386,-0.296062228,0.500394486,0.679851839,-0.640444388,-0.389909121,1.281250913,0.982284539,0.96337867,1.129086973,-0.133243623,0.128443524,0.204400875,-0.24059139,0.102744643,0.435570146,0.375269311,-0.161421823,-0.034177456,-0.210856009,0.139548499,0.150568034,0.269479924,-0.724263094,0.062232076,0.08035683,-0.374254455,-0.400529508,-0.44470359,-0.006159062,-0.229989746,0.043634201
113,0,1130,-0.965753162,0.10030987,-1.482368911,-0.81386371,0.482584049,-0.743048798,0.387994319,0.361943633,-0.558631771,-0.899298871,-0.954858846,-1.120054161,-0.165295449,-0.62424016,0.742198873,-0.648001384,-0.398552611,-1.517296164,-1.368021493,-0.592092639,-1.221282762,-0.523221798,-0.919452899,-0.978483548,-0.425311441,-0.608594292,1.421765244,0.208536056,-1.155251163,-0.753751188,-1.238006585,-0.882972655,-0.775175733,-0.689727976
113,0,1130,0.893373545,-0.477784537,-0.170458071,-0.352143639,-1.469246543,-1.032274387,0.727348841,-0.425922194,0.777395563,1.14088373,1.125067446,0.689592455,-0.635679115,-0.41203778,1.73791894,-0.35722493,-0.10350363,0.297814441,0.217402583,-0.165680818,0.332070229,-0.212274421,0.325809164,0.410239858,0.28421952,-0.738263854,-0.070145447,-0.317326949,1.345249403,0.621103912,1.644380345,0.619950078,-0.10877198,0.170126149
113,0,1130,0.488262071,0.68834474,2.436826736,0.915269082,0.214246594,0.394569306,-0.49544175,0.928877884,0.189300363,0.378501673,0.347833837,0.039906033,-0.789492384,-0.251918539,1.73791894,-0.534621645,-0.217796223,-0.585889543,-0.304088796,-0.435595099,-0.660681381,-0.437348998,0.142256866,0.083928177,0.183766113,-0.876948587,-1.237742019,-0.879381621,-0.346634561,-0.41313396,-0.418025008,0.592435768,-0.76811156,-0.67779078
113,0,1130,0.334500152,0.710974063,0.157468345,-1.016842577,-0.894445113,0.194244945,-0.389728514,-0.536475461,0.798070073,0.327359853,0.295695751,-0.846701984,4.289594464,4.762749184,1.73791894,-0.471036995,0.131582286,0.152482859,0.829008313,0.233029028,-0.150582745,0.11031562,0.551840329,0.26379754,0.309363949,1.860254628,2.128939358,2.289799584,0.383332564,-0.163553056,0.174175194,-0.775121166,-0.985035227,-1.090923498
113,0,1130,0.301535229,-1.08649578,-0.2762472,-0.8247972,-0.200186935,-0.826826314,0.471283724,-0.790600806,0.671581757,0.420829974,0.390986713,0.880039027,4.289594464,4.762749184,1.73791894,-0.514574451,0.06743741,0.100773673,-0.062309981,0.043316218,0.197021044,0.034682235,0.110710656,0.141180522,0.161137854,1.916004929,1.141894545,1.435721322,0.462337645,0.430798229,0.515899451,-0.91640566,0.443491091,0.647935714
113,0,1130,-0.906390772,1.414638449,0.19119823,-0.430933848,-0.49604596,0.913571659,-0.751656601,1.441658932,-0.84823348,-1.03101927,-1.089145219,-1.503530949,2.491628354,0.767217593,-1.698502955,-1.539360851,0.365286471,0.240477704,1.073250494,-0.319671701,-0.151685003,-0.335573184,-1.393079819,-1.172384806,-1.162151919,1.178488383,0.294710022,-0.113728918,-1.853071911,-0.835910067,-1.448679585,-0.233953377,-1.040948155,-1.216713491
113,0,1130,1.300478881,1.422699455,-0.023658675,0.528755265,-1.881918271,1.395519917,-0.942395097,-0.176094313,0.766399741,1.210898932,1.196446576,2.100039908,0.554436377,-0.059863552,-1.198758192,-0.418954284,-0.129073686,-0.013334025,-0.064529132,-0.337887291,0.060203198,-0.250257026,0.005280053,-0.053848706,0.096298182,-0.883303659,-0.607404328,-0.936292383,0.280191656,-0.251572794,-0.055937118,0.377600563,0.161419556,0.421248603
113,0,1130,-2.40638555,-1.834832139,-0.482204882,-1.127449912,1.614207297,-2.179479158,3.472040371,-0.903179507,-1.336198243,-1.751737714,-1.823903588,-1.905522482,0.061770727,-0.225742928,0.34685136,2.041682542,0.615321628,1.963001483,0.885496748,4.80887827,3.135858361,4.915314881,0.836948473,1.597683381,0.611987271,2.652767372,2.128939358,3.274566866,1.420009735,4.21522459,2.795031443,-3.739940015,0.435398549,0.641850062
113,1,1131,-0.662393297,-0.423976693,-0.902690079,-0.938308083,-0.113329875,0.167671621,-0.362743463,3.725509453,-0.195128186,-0.711865455,-0.763774141,-2.123255518,-1.216409053,-1.307970884,1.569401157,-3.099868845,0.888508944,-1.588243478,-3.599873379,-0.535288784,-1.383635732,-0.521500243,-1.260487181,-0.501740988,-0.263983479,-0.965933522,2.128939358,2.419769479,-0.800430417,-0.641553869,-0.778986651,-1.78029827,-1.445436416,-2.626035195
113,0,1130,-1.251555796,0.156176412,-0.108529879,-0.424224143,1.719415879,-0.378420778,0.032262596,-0.105784472,-1.013660606,-1.320308123,-1.384069552,-0.925196094,3.479525535,2.927622311,-0.310054214,-2.619999884,2.741867414,0.435135065,0.442559993,-0.225508957,0.24676906,-0.258032148,-1.256392744,-2.044088485,-1.125138324,-0.110196951,0.401691752,0.240332399,-1.538917058,-0.910027677,-1.520437589,-0.417442429,-0.3390751,-0.079182726
113,0,1130,1.838056797,-1.469903615,-0.209048339,-1.127449912,-2.229392594,-0.64511115,0.278869629,0.081406564,1.713460539,2.024853435,2.033732396,1.585827076,-0.001312053,-0.630324102,0.350739459,0.178403878,-0.188372285,-0.279815688,1.000297349,-0.152060474,-0.353796174,-0.201776513,0.773837389,0.162444178,0.179471909,-0.843146423,0.472863664,3.213099896,0.057437111,0.353403797,0.035171583,-0.640833598,-1.391789349,-2.353837932
113,0,1130,1.492575047,0.21666275,-1.166283159,2.075138065,-0.713649697,1.65902018,-1.028799975,0.44036121,0.880082803,1.285694272,1.272698964,1.63314535,-0.563616349,-0.55002192,-0.116215389,-0.823123469,-0.375755674,-1.471320711,-1.129936959,-0.549644394,-1.152313434,-0.532086354,-0.622903021,-0.683574279,-1.268396085,-0.67506865,-1.613725259,-1.036109118,-0.899655897,-0.633035172,-0.764378167,0.753991131,-0.492466296,-0.269085328
113,0,1130,1.055423492,-0.309001267,3.731315833,-0.407860727,-2.05373125,1.534073554,-0.985798774,0.340873925,0.811903059,0.967205448,0.948005831,-0.392464639,0.178466078,-1.143629819,-0.115432195,-0.573795802,-0.237244705,-0.721795788,-0.461684346,-0.449483715,-0.772073827,-0.450339443,-0.728484107,-0.850180993,-1.385758894,1.914925611,0.037222704,0.327907689,-0.279798846,-0.351005049,-0.401559422,0.039518357,-0.672421919,-0.524105356
113,0,1130,-1.470160809,-1.246881371,-0.249252261,-0.143047341,1.555313165,-1.701143557,1.928631351,-0.500828052,-1.375823905,-1.236843501,-1.298979,-1.503530949,-0.810243456,1.203266271,0.573941592,-2.662964731,0.178030393,-0.045753141,-0.125113963,-0.291470513,0.282543881,-0.311010402,-0.725233489,-2.047688267,-0.751023516,-0.505112589,-0.230738468,-0.199535642,-1.329136344,-1.403063892,-1.872722966,-0.315078413,0.376289672,0.596701827
113,0,1130,0.899348596,1.523606138,0.230350907,0.03455627,-1.786085908,0.60640188,-0.608712922,0.25697778,0.542597906,0.898613815,0.878078003,0.269530478,0.297564388,-0.245078594,1.541469781,0.733799975,-0.109253234,0.282764494,0.930528308,-0.208832713,-0.122748752,-0.251225916,0.955926285,0.590227106,0.667167812,-0.409605843,-0.338288222,-0.24716254,0.363464623,-0.235230725,0.09173798,0.295515888,-0.937853726,-0.991798161
113,0,1130,0.115839993,-0.672682762,0.00802663,-0.14379574,-0.901452277,-1.011340863,0.696376859,0.815414661,-0.000182923,0.32197764,0.290208691,-0.642233579,-0.793834481,-0.913606829,0.078054014,0.783826992,0.11169867,-0.205637958,0.613468214,-0.324678677,-0.167798777,-0.338035895,0.921337052,0.331957597,0.247918167,0.10532821,-0.21579188,0.034388056,-0.453120335,-0.439644613,-0.486397977,0.161924656,-1.195244964,-1.62412853
113,0,1130,1.300478881,1.101879927,0.244850938,0.138617985,-0.473879355,0.800906727,-0.701534055,0.393891558,1.157970216,1.176990618,1.161877713,1.228987379,-0.564918771,-1.142945576,-0.73027323,-0.60772625,0.047062519,0.073619113,0.386419429,-0.325049702,-0.237912636,-0.338707389,-0.623738401,-0.93543671,-0.833386119,-0.849735686,-0.589150423,-0.529485482,-2.030507515,-0.925771598,-1.595296487,0.02546034,-0.703580963,-0.572586623
113,0,1130,0.651003576,0.568071764,-1.120932565,-0.188311359,-0.54409729,0.082730692,-0.303680329,-0.172280916,0.61557988,0.636027237,0.610376118,0.101167401,-0.169014513,-0.821128497,-1.134339752,-0.050407436,-0.386040784,-1.62504958,-1.213739608,-0.648546672,-1.424015094,-0.613892039,-0.354422369,-0.638338883,-0.348173616,0.014288292,-0.179644454,-0.401635747,-1.410050317,-0.794546722,-1.289555259,-0.054585399,-0.401527714,-0.153868908
113,0,1130,-1.597968899,0.099735857,-0.751457168,-1.127449912,-2.229392594,-1.158066657,0.90342767,3.725509453,-0.775781769,-1.151708918,-1.212185957,-1.696521221,1.075828437,-0.17558592,-0.555208633,-1.60573516,-2.434642653,-2.601816349,-3.684681557,-0.957720346,-2.381321082,-0.818254363,-4.362654552,-2.941382202,-1.289088435,3.148481174,2.128939358,3.274566866,-1.168682841,-0.759696603,-1.375222946,-1.945709739,-1.469825696,-2.766479273
113,0,1130,0.671461848,-1.261612499,-0.384644849,-0.813298463,-0.554279788,-1.394397516,1.288066752,-0.697041947,0.995460503,0.939346911,0.919604598,1.001712583,0.021053531,-0.027735845,-0.161793164,0.777983975,0.123095297,0.733779837,0.150755935,0.110929521,1.379239403,0.10358042,0.214695805,0.44627856,0.27721407,-0.53735853,0.722362263,0.298111282,1.255629099,1.514384044,1.873691455,-0.072259094,0.806994937,0.900341515
113,0,1130,1.852788846,-1.037486621,-0.248251614,-0.551690155,0.115098796,-0.82145054,0.461003435,-0.783293188,2.00366109,1.942785521,1.942590652,2.249375136,0.044506042,0.261655728,0.003798632,0.84664227,-0.037348574,0.176288024,0.023407152,0.207482248,0.118529939,0.096997833,0.278538465,0.6541034,0.427035862,-0.332878495,0.416216385,0.411755782,1.709245947,1.510768867,1.879786838,0.520460969,0.243226819,0.49027802
113,0,1130,0.568095347,0.814644369,0.232539264,0.309800596,-1.631893254,0.241360166,-0.415974825,-0.16825098,0.153516349,0.607616028,0.581411446,-0.547889786,1.126181966,-1.113492801,0.220141318,0.03453799,-0.138812499,0.074605426,1.164487896,-0.00886691,-0.2042386,-0.083271639,0.849482026,0.364913097,0.392653057,-0.515739511,-0.479561354,-0.54232255,0.378851118,-0.175553992,0.162105818,0.395953689,-1.190153653,-1.608939746
113,0,1130,-0.6132987,-1.834832139,-0.458522852,-1.052980621,1.67188717,-2.048835489,2.958272143,-0.670243096,0.119958536,-0.279296499,-0.322778544,-1.479893798,0.228759119,-1.067108703,0.641775838,-0.08856747,0.211696897,0.930706205,1.037698466,0.749872399,2.125050262,0.541714045,0.434408208,0.339461608,0.203123893,-0.596858943,2.128939358,2.087070659,-0.398634694,-0.042051847,-0.355679392,-3.739940015,-0.526279609,-0.314076623
113,0,1130,0.899772956,-0.235668791,0.029718558,0.067009665,1.079864548,0.621126827,-0.606808448,-0.30405293,0.921571818,0.705387751,0.681087806,0.74918525,-0.408032708,-0.435242334,0.674145299,-0.29460943,-3.038624806,-0.054411957,-0.122227258,-0.350263695,-0.31320624,-0.363261613,0.179640748,0.252724568,0.354057313,-0.691149041,-0.668834347,-0.300456072,-0.26064004,-0.345422525,-0.361495156,0.48974855,0.334177163,0.563760695
113,0,1130,0.144509668,-1.834832139,-0.48257489,-0.641265644,1.742116048,-0.1499865,-0.148826399,-0.903179507,0.532640812,0.029247766,-0.008223696,0.589074311,0.960191813,0.727946417,0.269687893,1.197581556,3.886288723,2.205424567,0.944928014,4.80887827,2.652247606,4.915314881,0.749573518,1.597683381,1.149961934,3.148481174,1.313418812,1.044898641,2.267123438,4.21522459,2.578788581,1.626637575,1.630268186,1.359526268
113,0,1130,-0.233249155,-0.906376509,0.202366258,-0.499174754,0.291733583,-0.23292011,-0.085906145,-0.567794611,-0.041490115,-0.249848648,-0.292757035,-0.798935738,0.708059137,1.646143621,-0.226478676,-0.27255026,-0.132119936,-0.406963006,-0.235093638,-0.308086081,-0.504326451,-0.329888205,0.059169437,0.002861335,0.099972361,-0.664621023,0.436544259,0.581161208,-2.088906047,-1.441527592,-1.975373643,-1.164392469,-0.265025106,0.005181527
113,0,1130,-0.083508889,0.767005266,-0.111046132,-0.957752221,-1.636077426,1.016070947,-0.795140144,0.273726497,0.164276581,-0.141781951,-0.182585149,-0.69971264,-0.84449228,-0.303356208,0.134756518,-3.099868845,0.715722914,0.510653203,0.35077228,-0.31087702,0.135805376,-0.30669023,0.377044232,0.638044291,0.906187916,3.148481174,1.619206225,2.358425042,1.927830157,0.349261864,1.071760604,-0.178072646,-0.087929946,0.19092558
113,0,1130,-0.837906889,0.118201221,-2.235140762,-0.77933171,-0.08599484,-0.543195236,0.182146247,0.013378913,-0.510382833,-0.774027774,-0.827147411,-0.470267889,-0.483389513,-0.452654407,-1.698502955,-0.204619785,-0.315673078,-1.139522905,-0.955240092,-0.540123992,-1.023545,-0.503533829,-0.476356779,-0.39297752,-0.12874455,0.027287736,1.135073559,0.245646451,-0.656411003,-0.535220498,-0.694565907,-0.608745174,-0.815775101,-0.760070075
113,0,1130,1.940318359,-0.175276209,-0.313307338,-0.34657949,-1.191837677,-0.166263971,-0.136715336,-0.253912603,1.97870353,2.024853435,2.033732396,2.249375136,0.578152093,0.459167555,0.138756734,1.232458907,-0.167113938,-0.31121316,-0.093938569,-0.333356468,1.049018815,0.075013205,0.205440999,0.192459468,0.223910497,-0.057674547,-0.015836935,0.195997577,1.045727632,0.302831306,0.834926665,0.430265215,-0.520878177,-0.306806291
113,0,1130,-0.264085507,-0.312187632,-0.154485755,1.17333094,0.325524822,0.190243421,-0.378282836,-0.74044099,-0.623523608,-0.348700981,-0.393535057,0.3879309,-0.793834481,-0.470666428,1.09129462,0.420120826,-0.118055075,-0.150012786,-0.310063312,-0.255827532,0.007278781,-0.150065515,0.02924926,0.007213809,0.11380614,0.409222935,-1.334935226,-1.066558551,0.705228917,0.178044699,0.433884972,1.215981795,1.871234756,1.472762681
113,0,1130,-1.101484367,-0.515620186,0.234855704,2.39998331,1.622595461,-0.117054777,-0.172984622,-0.33738998,-1.593364042,-1.209023733,-1.27061729,-1.182546694,-0.498252572,-0.986541386,-1.698502955,-0.574647925,-0.187237824,-0.409763532,-0.287804349,-0.390240555,-0.440159735,-0.385259118,-0.082979846,-0.195969376,-0.028446237,-0.753560883,-2.051378482,-1.037888959,-0.495600841,-0.467428656,-0.533005381,1.493822253,0.095885385,0.363776257
113,0,1130,-1.466352309,-0.580609595,0.204215565,-1.065782824,0.353242708,-1.602103197,1.700517367,-0.353163357,-0.826357076,-1.191835415,-1.253094136,-1.579732922,1.029944321,-0.372866749,1.73791894,-2.602710808,-0.13740779,-0.337304785,-0.08891895,-0.343167017,-0.178743399,-0.354771532,0.187991733,0.170346903,0.150579765,0.444527302,2.128939358,2.310009967,-1.302772335,-0.976946049,-1.766428703,-1.970042285,-0.607083696,-0.42686919
113,0,1130,0.369472667,-0.961126735,-0.382482369,-0.568560012,-0.127918724,-0.615193544,0.260615871,-0.669569553,0.569376096,0.443026321,0.413615456,1.009080871,-0.067798094,-0.314530338,0.507832003,1.269750777,0.311403882,1.498832686,0.683590335,0.395045761,1.336108056,0.278630316,0.923298762,1.597683381,0.992043392,-0.141792054,0.454356915,0.338482909,1.538837419,1.237173355,1.540958335,0.379217094,0.372679009,0.593903277
113,0,1130,0.011164099,0.147032734,0.467587644,3.741023169,-0.926594096,0.654791878,-0.628614537,3.725509453,-1.998013912,-0.054492353,-0.09359511,-1.665417477,-0.641201524,-0.019520976,0.289898848,-0.576217613,-0.195770611,-0.271371656,2.26680443,-0.354195237,-0.484243473,-0.372023797,0.164183209,-0.057333415,0.07081215,-0.965933522,-1.818069535,-1.322316411,-0.481020266,-0.45923106,-0.520804199,0.975000557,-1.469825696,-2.766479273
113,0,1130,-0.512985915,-0.267143967,-0.173362681,-0.266390285,-0.617769553,-0.14141941,-0.155155113,-0.629081667,-0.543455763,-0.482549974,-0.52999149,0.337122187,-0.4736938,2.169790703,-0.022589636,-0.185464815,1.33698219,0.359816218,-0.113107499,-0.19550967,0.160457604,-0.220821105,0.139806902,0.402650942,0.362780947,0.179955522,-0.083004487,0.105620177,0.264884324,-0.068188059,0.137105517,0.270066002,1.484897438,1.287231443
113,0,1130,0.4864901,-1.138360817,-0.1936525,-0.337087802,0.226207366,-1.848424434,2.322863613,-0.784357216,0.599930803,0.831318921,0.809472173,1.172553128,-1.339620895,-0.241987012,-1.543242214,-0.43234269,0.013643833,-0.10746877,0.043111764,0.297310131,0.265546551,0.208140946,0.282914687,-0.052286343,0.057290619,-0.917785208,-0.05145828,0.340420666,1.022461687,1.033621123,2.084624129,0.761343579,-0.41304946,-0.168026849
113,0,1130,-1.743901504,-0.118706401,-0.622742669,-0.588971892,1.168487141,-1.203580903,0.971653706,3.725509453,-1.455399744,-1.616263969,-1.685790753,-1.740304148,0.031751358,-1.307970884,1.044371265,-1.858294025,-0.87355972,-3.026084334,-3.684681557,-0.736461953,-2.381321082,-0.684988822,-4.362654552,-3.811633288,-1.673540963,2.11418723,0.589158753,0.690204082,-2.430768252,-1.441527592,-2.096410366,-1.065703472,-1.278539722,-1.89493798
113,0,1130,-0.149644815,0.484444126,-0.056389339,0.365775015,1.12038693,1.41136566,-0.944230633,0.233654269,-0.241022579,-0.43637702,-0.482919065,-0.510829552,-0.84449228,-0.585739996,0.793776831,-2.749449826,-0.133559451,-0.476037414,-0.370760385,-0.432893825,-0.120251463,-0.374763617,-0.32864506,-0.926934,-1.342329461,-0.758063749,-1.252300001,-0.377749196,-1.036714517,-0.66630346,-0.859747797,0.498655941,0.73299357,0.852009044
113,0,1130,1.266383513,-0.278326795,-0.041041262,-0.833977621,0.331010929,-0.221593228,-0.094680738,-0.302911615,1.713460539,1.237659823,1.223728782,0.675808369,0.89755404,-0.250512284,-0.556489637,0.680872528,1.381028571,0.100376697,0.193477186,-0.233658414,-0.11381544,-0.27395932,0.220771382,0.184127188,0.214874868,-0.034420788,1.752212282,1.34867014,-0.999449804,-0.732087691,-0.987796493,-1.258789383,-0.369356063,-0.114971033
113,0,1130,0.85977577,-0.660632752,-0.377290008,-0.692365224,-1.753100201,-0.223717018,-0.085226734,-0.53809821,0.873375502,0.9806291,0.961690983,0.77964219,-0.156726588,-0.386986759,0.18614438,0.656537852,0.171572228,2.061401145,2.174677352,0.937628932,1.464628413,0.698273624,1.368942568,1.411397978,0.984057885,0.85577731,0.364126209,0.599700795,1.308122934,0.732512296,1.094746041,0.317898173,-0.575633546,-0.382042647
113,0,1130,0.428380978,1.269732258,-0.079242803,-0.526923516,1.696581896,0.409760728,-0.505762957,0.493906164,0.749115792,0.231127493,0.197588741,-0.682447173,-0.037474573,2.50251526,0.464746577,0.784878981,0.123068779,0.945388065,1.360275148,-0.187915004,0.363204631,-0.23312775,0.214254449,0.235513467,0.311229583,-0.910350484,0.959113307,-0.188636981,1.592829913,0.133142475,1.056940008,0.045198485,-0.729030918,-0.613275973
113,0,1130,0.658559381,-1.834832139,-0.458300221,-0.436020715,-0.512086173,1.043580485,-0.79857433,-0.900457415,0.744519272,0.512492971,0.484435348,0.596733827,0.406755358,0.262971433,0.084819768,0.394108635,0.739734363,0.507106149,-0.074977731,2.363285287,-0.046603723,1.912624998,0.243468686,0.648364833,0.920061277,0.070056506,0.318197876,0.5380861,0.001743941,2.629780281,-0.203688834,-2.113038523,1.579978993,1.334875438
113,0,1130,0.978952991,0.098928552,-1.188426766,0.571897823,0.952508491,0.405160935,-0.498839421,-0.059365698,0.835330207,0.820374471,0.79831452,-0.198563673,0.062629295,-0.550764828,-1.698502955,-0.731576166,-1.192610375,-1.419740815,-0.940862775,-0.559585776,-1.22629692,-0.539312762,-0.635500138,-0.977125535,-0.690988425,0.987135096,-1.203753588,-0.759169107,-0.081063739,-0.284359632,-0.216049978,0.760556336,-0.090245728,0.188627507
113,0,1130,-0.20280577,-1.559608987,-0.416070704,1.437138938,0.061016087,1.125391686,-0.840765754,-0.857123645,-0.640032925,-0.393740016,-0.439451473,-0.082198832,-0.621733503,-0.25154028,0.607817323,-0.90333945,0.941666916,-0.357753926,-0.393468203,-0.173007083,0.182245047,0.545905847,0.025874982,0.229423367,0.452513579,-0.505487378,-1.631452754,-1.090699889,-0.337065979,-0.203336411,-0.428064147,1.626637575,2.575272494,1.76484531
113,1,1131,0.675908378,-0.062689882,0.375335146,-0.527349681,0.764220798,1.08277693,-0.81945845,0.369200102,0.938232501,0.443026321,0.413615456,-0.1842266,0.182172449,0.035248453,-0.225719546,-0.580103053,-0.438511343,-0.274576807,-0.030510113,-0.381541626,-0.511044961,-0.394114453,-0.101210103,-0.182844267,-0.076593014,0.553887122,0.906674713,0.656588148,-1.626194055,-0.999126596,-1.267497049,-0.786565583,-0.600435567,-0.417290878
113,0,1130,0.793339774,-0.202646411,-0.263160331,3.307025462,-0.575942322,-0.052204849,-0.221318937,-0.725704085,0.019398347,0.79781857,0.77531922,1.064000489,0.049581862,-0.025919759,0.72870803,0.039826898,-0.064712164,0.321298944,-0.075943599,-0.036397406,0.56303963,0.117118694,0.266802175,0.589296382,0.501371762,-0.873199405,-1.353600867,-1.322316411,0.575850455,0.075951185,0.387775359,1.130064659,1.096965534,1.077097787
113,0,1130,-0.178793555,-1.608827644,-0.217309656,-0.246144506,-1.619393827,-1.150269783,0.891992386,-0.854223504,-0.39472185,0.113940824,0.078119223,0.185653175,0.845766665,-0.063301366,-1.367482445,1.499263347,0.041534698,-0.388459993,-0.039198445,0.761937791,-0.365176707,0.615424418,0.953556984,0.134495962,0.147260026,-0.472508428,-0.151001429,0.166932675,-0.114862138,0.247347657,-0.064446465,0.423406712,-0.855157854,-0.83131205
113,0,1130,-0.510805299,-1.163923895,-0.306771467,-0.877537269,1.173528632,-1.58364254,1.66045193,-0.756031649,0.011088719,-0.29380815,-0.337572888,-0.714863786,-0.376249921,-0.517934335,-0.197494263,1.07355679,0.284168641,0.335404783,0.048593377,-0.014395582,0.68095203,-0.086573493,0.449281694,0.782458795,0.406466751,1.785018181,1.438301435,1.257640177,0.933888536,0.983642058,1.612114898,-1.111892557,0.47514725,0.671526911
113,0,1130,1.73533167,-1.200083639,-0.348259482,-1.127449912,-1.78592851,-2.179479158,3.472040371,-0.672634778,2.00366109,2.024853435,2.033732396,2.120219083,-0.178547591,-0.643549204,-0.268915369,2.041682542,0.031610769,0.630645641,0.720722064,0.491712863,1.976717269,0.330368431,0.814691978,0.949815485,0.413732861,-0.47056398,1.145954903,3.274566866,1.636108768,1.784158732,2.795031443,-0.388720834,-0.482261233,-0.255745494
113,0,1130,1.940318359,0.020948593,0.171487442,-0.450433784,-0.402241573,0.224945163,-0.398250232,-0.634130232,2.00366109,1.97707663,1.977549767,0.949632447,-0.139357741,-0.936668354,1.73791894,0.436160444,-0.134524853,-0.146944645,-0.217952063,-0.264179059,-0.321848897,-0.282608706,0.120461761,0.338927109,0.367029574,-0.164558846,0.276499175,-0.277892167,-0.165378329,-0.316120639,-0.268867643,-0.051151145,0.682105448,0.817926748
113,0,1130,1.484422203,0.834396864,0.026918177,-0.515232204,-0.386186369,0.595010883,-0.603011378,0.414176061,1.641843778,1.380666801,1.369521602,1.17040227,-0.098556188,-0.74642707,-0.146254036,-0.517470644,0.045779654,0.42243132,0.992266139,-0.228166182,-0.030705547,-0.267404112,0.186829227,0.012924813,0.134467311,1.869712065,0.488346251,0.545320694,-0.822519161,-0.571627529,-0.769130174,-0.20165792,-0.867337325,-0.853985416
113,0,1130,0.555293892,0.192573796,0.150245558,0.817252208,-0.378675483,-0.533588725,0.164104857,0.031587561,0.217168834,0.629837678,0.604065983,0.329307616,-0.743800162,0.077018482,0.029001463,0.009932315,-0.121904245,-0.022284544,0.146522452,-0.323633095,-0.137360485,-0.34542058,0.058781709,-0.010308455,0.087048554,-0.83382427,-0.826470316,-1.002339087,0.311900957,-0.126713689,0.267731748,0.630502301,-0.480435517,-0.253370352
113,0,1130,-0.316285203,0.549574223,0.057313096,-0.101203845,0.168670655,1.510568943,-0.983773702,-0.28212275,-0.325155653,-0.55595266,-0.604824094,-0.472060736,-0.523363854,3.797950082,1.051790515,-0.722884292,0.191498432,0.044093004,-0.051193637,-0.318151504,-0.259258629,-0.313080114,0.022202825,-0.157792247,-0.090457506,-0.876585108,-0.356823009,-0.217388808,0.468506602,-0.114610241,0.046095272,0.386056153,0.247401749,0.493724164
113,0,1130,-1.360725813,0.748829957,-0.675205089,1.414560004,-0.671544988,0.243225183,-0.410377359,3.725509453,-1.898777723,-1.3818644,-1.446824973,-1.143424175,0.251647905,-1.21672261,-0.463483633,-2.248591912,-0.621556719,-3.026084334,-3.684681557,-0.646731715,-2.381321082,-0.611043612,-4.362654552,-3.877098165,-3.54262708,-0.952317202,-1.105953835,-0.976942039,0.353981961,-0.17740068,0.142041176,0.6547198,-1.469825696,-2.766479273
113,0,1130,-0.548000132,-0.544638554,-0.155614422,-0.95062376,0.390240999,-0.954164694,0.638999277,-0.687346919,-0.017520285,-0.434270951,-0.480771969,-0.072076045,-0.419817509,-0.442720017,0.218982073,1.220393,0.266068444,0.199667688,-0.130604348,-0.148232309,0.206862136,-0.195037312,0.206391349,0.422821314,0.29431722,2.334504882,2.010875671,2.167870837,2.267123438,1.395331043,2.795031443,-0.528610523,1.153515988,1.109456361
113,0,1130,0.69853852,-0.069437406,-0.225702995,-0.250723796,-0.093151772,0.12079873,-0.345201571,-0.777014508,0.742207017,0.645184506,0.619711774,-0.138481835,-0.478222701,-1.008321161,0.60619012,0.25239723,-1.350717512,0.794057842,-0.104261099,-0.11478959,0.388659818,-0.160332761,0.168448117,0.652901316,0.587242885,0.068125263,-0.080522611,-0.032725491,-0.290956188,-0.369143168,-0.364689975,0.114481839,2.641651591,1.789880357
113,0,1130,1.064347064,-0.020426931,-0.146676777,0.092458483,-0.119597958,-0.323900553,-0.013238505,-0.556085283,0.975309749,1.081915782,1.064950775,1.251595933,-0.200773495,-0.126850423,1.44478353,-0.250378505,-0.065474686,0.389090191,0.215962629,-0.141692568,0.257114248,-0.167260693,0.520880314,0.796236493,0.581263763,-0.319693809,-0.483090503,-0.683840099,0.750659988,0.11000916,0.625466548,0.597252242,0.03661543,0.310005219
